Spatial_x,Real_Psi,Imag_Psi,Prob_Density
-3.3266533066132267,-0.006036620701871093,1.225111046009985,1.5009335158451778
-3.306613226452906,-0.02799062835685047,1.2243485977612327,1.4998129641157085
-3.286573146292586,-0.04992215517450109,1.2226028067554309,1.4972498446635245
-3.266533066132265,-0.07181358672043177,1.219875075134865,1.493252390172945
-3.246492985971944,-0.0936473407630047,1.216167593693184,1.487833440381452
-3.226452905811623,-0.11540588139460506,1.2114833401158518,1.4810104008387264
-3.206412825651303,-0.1370717331157116,1.2058260765886026,1.4728051870004075
-3.1863727454909823,-0.1586274948704472,1.1992003467758172,1.4632441538361138
-3.1663326653306614,-0.18005585402233337,1.191611472171255,1.4523580111778573
-3.1462925851703414,-0.20133960025903946,1.183065547824063,1.4401817250807198
-3.1262525050100205,-0.2224616394149492,1.173569437443502,1.4267544055126447
-3.1062124248496996,-0.2434050072004345,1.1631307678863183,1.4121191807340603
-3.0861723446893787,-0.2641528828268251,1.1517579230311894,1.3963230587708415
-3.0661322645290587,-0.2846886025161267,1.1394600370451622,1.379416776425548
-3.046092184368738,-0.3049956728846298,1.1262469870474925,1.3614546363119029
-3.026052104208417,-0.32505778418966835,1.11212938517678,1.3424943324359793
-3.006012024048096,-0.34485882342888285,1.097118570067767,1.3225967648842951
-2.985971943887776,-0.3643828872814767,1.0812265977446456,1.3018258442140467
-2.965931863727455,-0.3836142948810588,1.0644662319381932,1.2802482861737878
-2.9458917835671343,-0.4025376004098246,1.0468509338345053,1.2579333974138753
-2.9258517034068143,-0.4211376055039526,1.028394851263569,1.2349528528750207
-2.9058116232464934,-0.43939937146026464,1.0091128073363433,1.211380465569912
-2.8857715430861726,-0.4573082312343285,0.989020288539497,1.18729194949742
-2.8657314629258517,-0.4748498012203813,0.968133432297344,1.162764676450872
-2.8456913827655317,-0.492009992803607,0.9464690140109773,1.1378774275015169
-2.825651302605211,-0.5087750236754935,0.9240444335850022,1.1127101399554264
-2.80561122244489,-0.525131428903169,0.9008777014527082,1.087343650596599
-2.785571142284569,-0.5410660717438454,0.8769874241108793,1.0618594360409517
-2.765531062124249,-0.5565661541956681,0.8523927891758791,1.036339351035191
-2.745490981963928,-0.5716192272765102,0.8271135499730002,1.010865365541133
-2.7254509018036073,-0.5862132010224402,0.8011700096714715,0.9855193014499616
-2.7054108216432873,-0.6003363541978507,0.7745830049778443,0.9603825697720741
-2.6853707414829664,-0.613977343709438,0.7473738894008688,0.9355359091466795
-2.6653306613226455,-0.6271252137164715,0.7195645161013018,0.9110591265110305
-2.6452905811623246,-0.6397694044300432,0.6911772203404096,0.8870308407622673
-2.6252505010020046,-0.6518997605942233,0.6622348015412746,0.8635282302352171
-2.6052104208416837,-0.6635065396423159,0.6327605049772982,0.8406267848072454
-2.585170340681363,-0.674580419521654,0.6027780031026336,0.8184000634264093
-2.565130260521042,-0.6851125061806651,0.5723113765395073,0.7969194578416975
-2.545090180360722,-0.6950943407121781,0.5413850947377303,0.7762539632942788
-2.525050100200401,-0.7045179061472471,0.5100239963219106,0.7564699569062737
-2.50501002004008,-0.7133756338940234,0.47825326914217375,0.7376309844788763
-2.4849699398797602,-0.7216604098165166,0.4460984300443892,0.7197975563846115
-2.4649298597194393,-0.7293655799483554,0.4135853043761634,0.7030269532093244
