Real_Psi_X,Imag_Psi_Y,Gauge_Lambda_Z,Heat_Probability_C
0.9255269602730951,0.23168744845842462,0.03903903903903904,0.9102792279655305
0.9229384961263084,0.237217844019227,0.04004004004004004,0.9080877731530221
0.9203184596356353,0.24272520886739613,0.04104104104104104,0.9059015941658296
0.9176670341278235,0.24820937286430841,0.04204204204204204,0.9037206783026492
0.9149844037739774,0.253670167231258,0.043043043043043044,0.9015450128927553
0.9122707535799819,0.25910742455309577,0.044044044044044044,0.8993745852959262
0.9095262693769145,0.264520978781804,0.04504504504504504,0.8972093829023712
0.9067511378114471,0.26991066524000645,0.04604604604604605,0.8950493931326569
0.9039455463362375,0.27527632062441426,0.04704704704704705,0.8928946034376343
0.9011096832003105,0.2806177830092062,0.04804804804804805,0.890745001298366
0.8982437374394304,0.28593489184934584,0.04904904904904905,0.8886005742260534
0.8953478988664635,0.2912274879838323,0.050050050050050046,0.8864613097619642
0.8924223580617328,0.2964954136388888,0.05105105105105105,0.8843271954773594
0.8894673063633639,0.30173851243108435,0.05205205205205205,0.882198218973422
0.8864829358576238,0.30695662937039286,0.05305305305305305,0.8800743678811848
0.883469439369251,0.3121496108631867,0.05405405405405406,0.8779556298614576
0.8804270104517803,0.31731730471516606,0.055055055055055056,0.8758419926047568
0.87735584337786,0.3224595601342245,0.056056056056056056,0.8737334438312335
0.8742561331295627,0.3275762277332495,0.057057057057057055,0.8716299712906013
0.8711280753886914,0.3326671595328587,0.058058058058058054,0.8695315627620661
0.8679718665270799,0.33773220896407274,0.05905905905905906,0.867438206054255
0.8647877035968871,0.34277123087092276,0.06006006006006006,0.8653498890051449
0.861575784320889,0.34778408151299467,0.06106106106106106,0.8632665994819925
0.8583363070827648,0.35277061856790876,0.062062062062062065,0.8611883253812632
0.8550694709173798,0.3577307011337353,0.06306306306306306,0.8591150546285617
0.8517754755010655,0.36266418973134673,0.06406406406406406,0.8570467751785604
0.8484545211418962,0.3675709463067049,0.06506506506506507,0.854983475014931
0.8451068087699638,0.3724508342330853,0.06606606606606606,0.8529251421502734
0.8417325399276496,0.3773037183132373,0.06706706706706707,0.850871764626047
0.8383319167598956,0.38212946478147986,0.06806806806806806,0.8488233305125007
0.834905142004473,0.38692794130573527,0.06906906906906907,0.8467798279086037
0.8314524189822519,0.3916990169894971,0.07007007007007007,0.8447412449419764
0.8279739515874684,0.396442562373736,0.07107107107107107,0.8427075697688212
0.8244699442779937,0.4011584494387424,0.07207207207207207,0.8406787905738541
0.8209406020656013,0.4058465516059044,0.07307307307307308,0.8386548955702361
0.8173861305062372,0.41050674373942325,0.07407407407407407,0.836635872999504
0.8138067356902892,0.41513890214796584,0.07507507507507508,0.8346217111315025
0.8102026242328597,0.41974290458625313,0.07607607607607608,0.8326123982643169
0.8065740032640387,0.42431863025658634,0.07707707707707707,0.8306079227242033
0.8029210804191802,0.4288659598103102,0.07807807807807808,0.8286082728655223
0.7992440638291808,0.4333847753492123,0.07907907907907907,0.8266134370706709
0.7955431621107616,0.4378749604268612,0.08008008008008008,0.8246234037500147
0.7918185843567538,0.4423364000498801,0.08108108108108109,0.8226381613418211
0.7880705401263874,0.4467689806791597,0.08208208208208208,0.8206576983121915
0.7842992394355858,0.45117259023100725,0.08308308308308308,0.8186820031549947
0.7805048927472628,0.45554711807823395,0.08408408408408408,0.8167110643918004
0.7766877109616258,0.45989245505117965,0.08508508508508508,0.8147448705718113
0.7728479054064864,0.4642084934386755,0.08608608608608609,0.8127834102717982
0.7689856878275723,0.4684951269889449,0.08708708708708708,0.810826672096032
0.7651012703788496,0.472752250910442,0.08808808808808809,0.808874644676219
0.76119486561285,0.4769797618726282,0.0890890890890891,0.8069273166714337
0.7572666864710039,0.4811775580066881,0.09009009009009009,0.8049846767680535
0.7533169462739835,0.4853455389061827,0.09109109109109109,0.8030467136796926
0.7493458587120511,0.4894836056276409,0.0920920920920921,0.8011134161471372
0.7453536378354165,0.4935916606910912,0.09309309309309309,0.7991847729382787
0.7413404980446036,0.4976696080805309,0.0940940940940941,0.79726077284805
0.737306654080824,0.5017173532443338,0.09509509509509509,0.7953414046983595
0.7332523210163621,0.5057348030955987,0.0960960960960961,0.793426657338026
0.7291777142449674,0.5097218660124355,0.0970970970970971,0.7915165196427147
0.7250830494722593,0.5136784518381914,0.0980980980980981,0.7896109805148719
0.7209685427061396,0.5176044718816155,0.0990990990990991,0.7877100288836607
0.7168344102472178,0.5214998389169649,0.10010010010010009,0.785813653704897
0.7126808686792463,0.5253644671840486,0.1011011011011011,0.7839218439609844
0.7085081348595678,0.5291982723882118,0.1021021021021021,0.7820345886608516
0.7043164259095737,0.5330011717002615,0.1031031031031031,0.7801518768398875
0.7001059592051747,0.53677308375633,0.1041041041041041,0.7782736975598779
0.6958769523672853,0.5405139286576806,0.10510510510510511,0.7764000399089412
0.6916296232523192,0.5442236279704528,0.1061061061061061,0.7745308930014667
0.687364189942699,0.5479021047253485,0.10710710710710711,0.7726662459780496
0.6830808707373798,0.5515492834172588,0.10810810810810811,0.7708060880054285
0.6787798841423859,0.5551650900048316,0.1091091091091091,0.7689504082764234
0.6744614488613617,0.5587494519099805,0.11011011011011011,0.7670991960098709
0.6701257837861394,0.5623022980173352,0.1111111111111111,0.7652524404505638
0.6657731079873184,0.5658235586736327,0.11211211211211211,0.7634101308691871
0.6614036407048617,0.5693131656870498,0.11311311311311312,0.761572256562256
0.6570176013387097,0.5727710523264793,0.11411411411411411,0.7597388068520542
