Position (x),Wave Amplitude (Psi)
1.4729458917835672,0.46996592611574084
1.4789579158316633,0.44322400084524827
1.4849699398797596,0.4160816037252292
1.4909819639278556,0.3885632590728579
1.496993987975952,0.36069383088998674
1.503006012024048,0.33249850039746287
1.5090180360721444,0.30400274328281396
1.5150300601202404,0.2752323066818764
1.5210420841683367,0.24621318591515298
1.5270541082164328,0.2169716009999344
1.5330661322645291,0.1875339729593849
1.5390781563126252,0.15792689995002432
1.5450901803607213,0.1281771332291494
1.5511022044088176,0.09831155298393088
1.5571142284569137,0.06835714404401592
1.56312625250501,0.03834097149957731
1.5691382765531061,0.008290156246848146
1.5751503006012024,-0.021768149516771886
1.5811623246492985,-0.05180678682588246
1.5871743486973948,-0.08179861448637701
1.593186372745491,-0.11171653359866589
1.5991983967935872,-0.14153351204269954
1.6052104208416833,-0.17122260890263424
1.6112224448897796,-0.2007569988091181
1.6172344689378757,-0.23010999617714512
1.623246492985972,-0.25925507931763103
1.629258517034068,-0.28816591440089084
1.6352705410821644,-0.3168163792503889
1.6412825651302605,-0.3451805869452249
1.6472945891783568,-0.37323290921009783
1.653306613226453,-0.40094799957153104
1.659318637274549,-0.4283008162595023
1.6653306613226453,-0.455266644833759
1.6713426853707414,-0.4818211205143633
1.6773547094188377,-0.5079402501963193
1.6833667334669338,-0.5336004341283668
1.68937875751503,-0.5587784872363745
1.6953907815631262,-0.5834516600720294
1.7014028056112225,-0.6075976593679582
1.7074148296593186,-0.6311946681806313
1.7134268537074149,-0.6542213656029127
1.719438877755511,-0.6766569460284088
1.7254509018036073,-0.6984811379502308
1.7314629258517034,-0.719674222277154
1.7374749498997997,-0.740217050150679
1.7434869739478958,-0.7600910602468294
1.749498997995992,-0.7792782955471105
1.7555110220440882,-0.7977614195634396
1.7615230460921842,-0.8155237320024105
1.7675350701402806,-0.8325491838547158
1.7735470941883766,-0.8488223918961175
1.779559118236473,-0.8643286525868515
1.785571142284569,-0.879053955356895
1.7915831663326653,-0.8929849952651284
1.7975951903807614,-0.9061091850209095
1.8036072144288577,-0.9184146663572336
1.8096192384769538,-0.9298903207451827
1.8156312625250501,-0.9405257794399963
1.8216432865731462,-0.9503114328496706
1.8276553106212425,-0.9592384392176392
1.8336673346693386,-0.9672987326116781
1.839679358717435,-0.9744850302118204
1.845691382765531,-0.980790838890695
1.8517034068136273,-0.9862104610803472
1.8577154308617234,-0.9907389999202321
1.8637274549098197,-0.9943723636817399
1.8697394789579158,-0.9971072694652469
1.875751503006012,-0.998941246166356
1.8817635270541082,-0.9998726367086453
1.8877755511022043,-0.9999005995409073
1.8937875751503006,-0.9990251093975264
1.8997995991983967,-0.997246957321308
1.905811623246493,-0.9945677499487366
1.911823647294589,-0.9909899080583121
1.9178356713426854,-0.9865166643832718
1.9238476953907815,-0.9811520606906785
1.9298597194388778,-0.9749009441295098
1.9358717434869739,-0.967768962851053
1.9418837675350702,-0.9597625609055577
1.9478957915831663,-0.9508889724197616
1.9539078156312626,-0.9411562150605465
1.9599198396793587,-0.9305730827906342
1.965931863727455,-0.9191491379228628
1.971943887775551,-0.906894702480231
1.9779559118236474,-0.8938208488695066
1.9839679358717435,-0.8799393898768346
1.9899799599198396,-0.8652628679943759
1.9959919839679359,-0.8498045440876344
2.002004008016032,-0.8335783854136938
2.0080160320641283,-0.8165990530012041
2.0140280561122244,-0.7988818884035165
2.0200400801603204,-0.7804428998369287
2.026052104208417,-0.7612987477165818
2.032064128256513,-0.7414667296030639
2.038076152304609,-0.720964764573315
2.0440881763527052,-0.6998113770299806
2.0501002004008018,-0.6780256799638217
2.056112224448898,-0.6556273576843122
2.062124248496994,-0.6326366480340122
2.06813627254509,-0.6090743241028246
2.0741482965931866,-0.5849616754586067
2.0801603206412826,-0.5603204889111497
2.0861723446893787,-0.535173028826852
2.092184368737475,-0.5095420170119128
2.098196392785571,-0.4834506121822107
2.1042084168336674,-0.45692238903841365
2.1102204408817635,-0.42998131696523206
2.1162324649298596,-0.40265173837403956
2.1222444889779557,-0.3749583467084803
2.1282565130260522,-0.34692616413286986
2.1342685370741483,-0.31858051892361716
2.1402805611222444,-0.2899470225840283
2.1462925851703405,-0.2610515467032205
2.152304609218437,-0.2319201995800343
2.158316633266533,-0.20257930263307883
2.164328657314629,-0.17305536661819024
2.1703406813627253,-0.14337506767483085
2.176352705410822,-0.11356522322306466
2.182364729458918,-0.0836527677328637
2.188376753507014,-0.05366472838766385
2.19438877755511,-0.023628200664149803
2.200400801603206,0.006429676149672727
2.2064128256513027,0.03648174347598324
2.212424849699399,0.06650084798607289
2.218436873747495,0.09645986613455307
2.224448897795591,0.12633172866663736
2.2304609218436875,0.1560894450763627
2.2364729458917836,0.18570612799367348
2.2424849699398797,0.215155017478309
2.2484969939879758,0.24440950519855292
2.2545090180360723,0.273443158473008
2.2605210420841684,0.30222974415363574
2.2665330661322645,0.3307432523285524
2.2725450901803605,0.35895791982307657
2.278557114228457,0.3868482534778767
2.284569138276553,0.41438905318311176
2.2905811623246493,0.4415554346478313
2.2965931863727453,0.46832285188397954
2.302605210420842,0.4946671193847537
2.308617234468938,0.5205644339772427
2.314629258517034,0.5459913963296111
2.32064128256513,0.5709250320934023
2.3266533066132262,0.595342812661835
2.3326653306613228,0.6192226755253768
2.338677354709419,0.6425430442061483
2.344689378757515,0.6652828477532137
2.350701402805611,0.6874215397810713
2.3567134268537075,0.7089391170341991
2.3627254509018036,0.72981613746085
2.3687374749498997,0.7500337377797771
2.374749498997996,0.7695736505240198
2.3807615230460923,0.7884182205463355
2.3867735470941884,0.8065504209713804
2.3927855711422845,0.8239538685802283
2.3987975951903806,0.8406128386133033
2.404809619238477,0.8565122789783726
2.4108216432865732,0.8716378238507553
2.4168336673346693,0.8859758066534668
2.4228456913827654,0.8995132724055465
2.4288577154308615,0.912237989427445
2.434869739478958,0.9241384603928652
2.440881763527054,0.9352039327170878
2.44689378757515,0.9454244082723977
2.4529058116232463,0.9547906524218152
2.458917835671343,0.9632942023629864
2.464929859719439,0.9709273747746862
2.470941883767535,0.9776832727590323
2.476953907815631,0.9835557920731225
2.4829659318637276,0.9885396266444827
2.4889779559118237,0.9926302733653273
2.49498997995992,0.9958240361613129
2.501002004008016,0.998118029331098
2.5070140280561124,0.999510180153698
2.5130260521042085,0.9999992307612767
2.5190380761523046,0.9995847392756849
2.5250501002004007,0.9982670802077149
2.5310621242484967,0.9960474441187152
2.5370741482965933,0.9929278365448658
2.5430861723446894,0.9889110761850928
2.5490981963927855,0.9840007923542513
2.5551102204408815,0.9782014217038845
2.561122244488978,0.9715182042135189
2.567134268537074,0.9639571784561209
2.5731462925851702,0.9555251761419855
2.5791583166332663,0.9462298159459926
2.585170340681363,0.9360794966238118
2.591182364729459,0.9250833894232645
2.597194388777555,0.9132514297977101
2.603206412825651,0.9005943084289397
2.6092184368737477,0.8871234615676831
2.6152304609218437,0.872851060700476
2.62124248496994,0.8577900015521901
2.627254509018036,0.8419538924342033
2.6332665330661325,0.8253570419486996
2.6392785571142285,0.8080144460602462
2.6452905811623246,0.7899417745462839
2.6513026052104207,0.771155356838824
2.657314629258517,0.7516721672701032
2.6633266533066133,0.7315098097355446
2.6693386773547094,0.7106865017878963
2.6753507014028055,0.6892210581768775
2.6813627254509016,0.6671328738492615
2.687374749498998,0.6444419064246979
2.693386773547094,0.6211686581631661
2.6993987975951903,0.5973341574402872
2.7054108216432864,0.572959939747301
2.711422845691383,0.5480680282328225
2.717434869739479,0.5226809138039853
2.723446893787575,0.4968215348049466
2.729458917835671,0.47051325629110563
2.7354709418837677,0.44377984891778366
2.741482965931864,0.41664546746242187
2.74749498997996,0.38913462899969375
2.753507014028056,0.3612721907492883
2.759519038076152,0.3330833276163502
2.7655310621242486,0.30459350944487107
2.7715430861723447,0.27582847800459726
2.7775551102204408,0.2468142237322409
2.783567134268537,0.21757696224800177
2.7895791583166334,0.18814311066864087
2.7955911823647295,0.15853926373848726
2.8016032064128256,0.12879216979993452
2.8076152304609217,0.09892870662517927
2.813627254509018,0.06897585713100404
2.8196392785571143,0.03896068499856099
2.8256513026052104,0.00891031022016196
2.8316633266533064,-0.021148115404775444
2.837675350701403,-0.051187432802558164
2.843687374749499,-0.08118050016458334
2.849699398797595,-0.11110021747113968
2.8557114228456912,-0.14091955097743133
2.8617234468937873,-0.17061155763972122
2.867735470941884,-0.20014940945952203
2.87374749498998,-0.22950641772383756
2.879759519038076,-0.2586560571195724
2.885771543086172,-0.2875719897002681
2.8917835671342687,-0.31622808868358204
2.8977955911823647,-0.3445984620579346
2.903807615230461,-0.3726574759770645
2.909819639278557,-0.4003797779213026
2.9158316633266534,-0.42774031960465764
2.9218436873747495,-0.4547143796070053
2.9278557114228456,-0.48127758571096174
2.9338677354709417,-0.5074059369232231
2.9398797595190382,-0.5330758251604822
2.9458917835671343,-0.5582640565803481
2.9519038076152304,-0.5829478725379733
2.9579158316633265,-0.6071049701494627
2.963927855711423,-0.6307135224434895
2.969939879759519,-0.6537521980828827
2.975951903807615,-0.6762001806384225
2.9819639278557113,-0.6980371873973583
2.9879759519038074,-0.7192434876897196
2.993987975951904,-0.7397999207158112
3.0,-0.7596879128588213
